client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
709273383,58.00,F,1.00,Uneducated,Unknown,FL,91750,yes,no,yes,cellular,Govt,"51,415.00",1.00,Blue,325.00,1.00,87.00,22-01-2023,Week-4,Q1,2023,"8,294.00",696.00,"4,136.00",77.00,0.084,Chip,Fuel,703.12,1.00
709274583,52.00,M,3.00,Uneducated,Single,CA,91750,no,yes,yes,cellular,Selfemployeed,"79,177.00",2.00,Blue,455.00,1.00,77.00,22-01-2023,Week-4,Q1,2023,"12,248.00","1,323.00","4,806.00",91.00,0.108,Chip,Food,"1,057.32",1.00
709275558,42.00,M,3.00,Doctorate,Single,NY,91750,no,yes,yes,cellular,Selfemployeed,"54,781.00",3.00,Blue,175.00,0.00,132.00,22-01-2023,Week-4,Q1,2023,"7,866.00",0.00,"4,238.00",55.00,0,Swipe,Food,932.36,1.00
709276908,50.00,F,1.00,Graduate,Single,NY,91750,no,yes,no,unknown,White-collar,"46,944.00",3.00,Blue,445.00,0.00,144.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,"3,990.00",75.00,0,Chip,Bills,"1,157.10",1.00
709278258,39.00,F,2.00,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,"5,525.00",3.00,Blue,125.00,1.00,117.00,22-01-2023,Week-4,Q1,2023,"2,902.00","2,517.00",996.00,26.00,0.867,Swipe,Bills,119.52,0.00
709279608,53.00,F,3.00,Uneducated,Married,CA,91750,yes,no,no,cellular,Blue-collar,"42,598.00",3.00,Blue,415.00,1.00,126.00,22-01-2023,Week-4,Q1,2023,"9,852.00","2,277.00","3,813.00",71.00,0.231,Swipe,Fuel,381.30,0.00
709283358,26.00,F,0.00,Graduate,Single,NY,91750,no,no,no,telephone,Govt,"28,166.00",2.00,Blue,195.00,1.00,75.00,22-01-2023,Week-4,Q1,2023,"2,895.00",0.00,"2,473.00",42.00,0,Chip,Fuel,420.41,0.00
709284333,60.00,M,0.00,Graduate,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,"29,518.00",2.00,Blue,450.00,1.00,104.00,22-01-2023,Week-4,Q1,2023,"5,260.00","1,116.00","2,546.00",62.00,0.212,Swipe,Fuel,381.90,0.00
709285683,39.00,M,1.00,Unknown,Married,CA,91750,no,no,no,cellular,Selfemployeed,"65,886.00",2.00,Blue,320.00,1.00,127.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,"4,509.00",74.00,0,Chip,Grocery,586.17,0.00
709288383,36.00,F,1.00,Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,"25,883.00",1.00,Blue,300.00,0.00,86.00,22-01-2023,Week-4,Q1,2023,"29,961.00",789.00,"2,337.00",69.00,0.026,Swipe,Fuel,163.59,0.00
709289358,46.00,F,2.00,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,"35,606.00",3.00,Blue,360.00,1.00,96.00,22-01-2023,Week-4,Q1,2023,"8,101.00","1,266.00","3,226.00",53.00,0.156,Swipe,Bills,871.02,0.00
709296558,44.00,M,3.00,Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,"98,582.00",2.00,Blue,175.00,1.00,95.00,22-01-2023,Week-4,Q1,2023,"18,551.00","1,434.00","5,364.00",90.00,0.077,Swipe,Bills,"1,072.80",0.00
709297608,50.00,F,1.00,Doctorate,Married,FL,91750,yes,no,no,unknown,Selfemployeed,"14,975.00",2.00,Blue,290.00,1.00,83.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,"1,585.00",32.00,0,Swipe,Bills,301.15,0.00
709300458,52.00,F,3.00,High School,Married,NY,91750,no,no,no,cellular,White-collar,"48,447.00",3.00,Blue,275.00,1.00,68.00,22-01-2023,Week-4,Q1,2023,"7,199.00","1,031.00","4,041.00",73.00,0.143,Swipe,Fuel,969.84,0.00
709306983,38.00,M,3.00,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,"75,375.00",2.00,Silver,420.00,0.00,107.00,22-01-2023,Week-4,Q1,2023,"10,580.00","1,023.00","4,721.00",81.00,0.097,Chip,Food,944.20,0.00
709307808,33.00,F,2.00,Graduate,Married,CA,91750,no,yes,no,unknown,Govt,"28,724.00",1.00,Blue,285.00,0.00,106.00,22-01-2023,Week-4,Q1,2023,"4,375.00",0.00,"2,507.00",53.00,0,Swipe,Bills,626.75,0.00
709309308,34.00,F,2.00,Graduate,Single,CA,91750,yes,yes,yes,cellular,Selfemployeed,"14,975.00",3.00,Blue,175.00,1.00,50.00,22-01-2023,Week-4,Q1,2023,"27,186.00",0.00,"1,704.00",34.00,0,Online,Fuel,340.80,0.00
709310433,61.00,M,0.00,Graduate,Married,CA,91750,yes,no,no,cellular,Retirees,"64,573.00",1.00,Blue,380.00,1.00,85.00,22-01-2023,Week-4,Q1,2023,"5,441.00",812.00,"4,480.00",76.00,0.149,Chip,Bills,"1,254.40",0.00
709311633,48.00,M,3.00,Graduate,Married,TX,91750,yes,yes,yes,cellular,Blue-collar,"10,072.00",1.00,Silver,150.00,0.00,103.00,22-01-2023,Week-4,Q1,2023,"27,000.00",0.00,"1,209.00",39.00,0,Swipe,Bills,145.08,0.00
709314408,59.00,M,1.00,Graduate,Married,NY,91750,no,no,no,cellular,Govt,"66,401.00",2.00,Blue,285.00,0.00,73.00,22-01-2023,Week-4,Q1,2023,"4,938.00","1,593.00","4,516.00",82.00,0.323,Swipe,Fuel,"1,219.32",0.00
709315383,38.00,M,3.00,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,"132,948.00",3.00,Blue,365.00,0.00,113.00,22-01-2023,Week-4,Q1,2023,"26,423.00",0.00,"13,575.00",108.00,0,Chip,Entertainment,814.50,0.00
709316433,62.00,F,0.00,High School,Single,NY,91750,no,no,yes,cellular,Selfemployeed,"14,975.00",2.00,Silver,410.00,0.00,91.00,22-01-2023,Week-4,Q1,2023,"33,182.00","1,997.00","1,630.00",43.00,0.06,Swipe,Bills,277.10,0.00
709319658,49.00,M,5.00,High School,Married,CA,91750,yes,no,no,telephone,Businessman,"106,278.00",3.00,Platinum,470.00,0.00,75.00,22-01-2023,Week-4,Q1,2023,"15,987.00",0.00,"7,681.00",71.00,0,Swipe,Bills,768.10,0.00
709321908,48.00,F,2.00,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,"14,975.00",1.00,Blue,330.00,1.00,80.00,22-01-2023,Week-4,Q1,2023,"7,498.00","2,319.00","1,676.00",51.00,0.309,Swipe,Bills,117.32,0.00
709326183,49.00,F,5.00,Uneducated,Married,NY,91750,yes,yes,no,unknown,Selfemployeed,"37,517.00",2.00,Blue,450.00,1.00,100.00,22-01-2023,Week-4,Q1,2023,"5,180.00","1,211.00","3,447.00",74.00,0.234,Swipe,Bills,344.70,0.00
709327383,30.00,M,2.00,Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,"10,008.00",2.00,Blue,400.00,0.00,107.00,22-01-2023,Week-4,Q1,2023,"14,470.00","1,157.00","1,207.00",21.00,0.08,Swipe,Travel,96.56,0.00
709328733,54.00,F,3.00,High School,Married,CA,91750,no,no,no,cellular,Blue-collar,"10,764.00",1.00,Blue,300.00,1.00,81.00,22-01-2023,Week-4,Q1,2023,"9,723.00","2,459.00","1,258.00",24.00,0.253,Swipe,Bills,125.80,0.00
709329558,37.00,M,2.00,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,"68,895.00",2.00,Gold,125.00,0.00,111.00,22-01-2023,Week-4,Q1,2023,"15,569.00","1,554.00","4,566.00",73.00,0.1,Swipe,Entertainment,639.24,0.00
709330383,65.00,F,0.00,Unknown,Single,TX,91750,no,yes,no,cellular,Selfemployeed,"35,984.00",3.00,Silver,345.00,0.00,88.00,22-01-2023,Week-4,Q1,2023,"12,535.00","2,049.00","3,283.00",74.00,0.163,Swipe,Entertainment,295.47,0.00
709332408,43.00,M,3.00,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,"132,609.00",3.00,Blue,270.00,0.00,88.00,22-01-2023,Week-4,Q1,2023,"6,159.00","1,640.00","13,517.00",106.00,0.266,Chip,Travel,"2,297.89",0.00
709333608,41.00,M,3.00,Uneducated,Married,NJ,91750,yes,no,no,telephone,Blue-collar,"88,654.00",2.00,Blue,295.00,0.00,110.00,22-01-2023,Week-4,Q1,2023,"2,395.00","1,345.00","4,983.00",84.00,0.562,Chip,Grocery,747.45,0.00
709334658,61.00,F,0.00,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,"20,360.00",1.00,Blue,270.00,1.00,140.00,22-01-2023,Week-4,Q1,2023,"5,484.00","2,517.00","2,025.00",51.00,0.459,Swipe,Bills,506.25,0.00
709335558,59.00,F,0.00,Unknown,Married,TX,91750,no,yes,no,cellular,Govt,"36,712.00",3.00,Blue,295.00,1.00,120.00,22-01-2023,Week-4,Q1,2023,"7,753.00","1,643.00","3,367.00",65.00,0.212,Online,Bills,707.07,0.00
709338633,46.00,F,1.00,Uneducated,Unknown,NY,91750,no,yes,no,unknown,Selfemployeed,"14,975.00",1.00,Blue,125.00,0.00,48.00,22-01-2023,Week-4,Q1,2023,"2,339.00",0.00,"1,542.00",45.00,0,Chip,Bills,138.78,0.00
709339758,40.00,F,4.00,High School,Married,TX,91750,no,yes,no,cellular,White-collar,"42,026.00",3.00,Blue,435.00,0.00,163.00,22-01-2023,Week-4,Q1,2023,"11,926.00","1,766.00","3,778.00",84.00,0.148,Chip,Entertainment,680.04,0.00
709343433,43.00,F,3.00,Graduate,Unknown,FL,91750,yes,no,no,cellular,White-collar,"43,336.00",2.00,Blue,200.00,1.00,115.00,22-01-2023,Week-4,Q1,2023,"2,469.00","1,826.00","3,837.00",74.00,0.74,Chip,Fuel,613.92,0.00
709345008,52.00,F,1.00,Graduate,Married,TX,91750,yes,no,no,unknown,Selfemployeed,"2,565.00",1.00,Blue,460.00,1.00,85.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,807.00,22.00,0,Swipe,Bills,169.47,0.00
709346133,48.00,F,2.00,Graduate,Married,CA,91750,no,no,yes,unknown,Selfemployeed,"11,151.00",3.00,Blue,420.00,0.00,94.00,22-01-2023,Week-4,Q1,2023,"3,025.00","2,376.00","1,277.00",23.00,0.785,Swipe,Bills,89.39,0.00
709350783,53.00,M,2.00,Graduate,Single,CA,91750,no,no,no,telephone,Selfemployeed,"74,991.00",2.00,Blue,375.00,1.00,66.00,22-01-2023,Week-4,Q1,2023,"4,847.00","1,856.00","4,712.00",76.00,0.383,Swipe,Food,282.72,0.00
709361058,45.00,F,2.00,Doctorate,Single,FL,91750,no,no,no,cellular,Selfemployeed,"14,975.00",3.00,Blue,325.00,0.00,66.00,22-01-2023,Week-4,Q1,2023,"7,453.00",0.00,"1,691.00",47.00,0,Swipe,Entertainment,304.38,0.00
709362033,58.00,F,0.00,Post-Graduate,Married,NV,91750,no,no,no,cellular,Selfemployeed,"24,276.00",2.00,Blue,270.00,1.00,113.00,22-01-2023,Week-4,Q1,2023,"1,471.00",0.00,"2,253.00",48.00,0,Online,Bills,653.37,0.00
709363383,39.00,F,1.00,Graduate,Single,CA,91750,no,no,yes,cellular,Retirees,"31,220.00",1.00,Blue,415.00,1.00,82.00,22-01-2023,Week-4,Q1,2023,"22,886.00",836.00,"2,652.00",61.00,0.037,Swipe,Travel,689.52,0.00
709364433,47.00,F,4.00,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,"14,975.00",2.00,Blue,125.00,1.00,76.00,22-01-2023,Week-4,Q1,2023,"3,399.00","2,173.00","1,571.00",34.00,0.639,Swipe,Bills,424.17,0.00
709365483,35.00,M,2.00,High School,Married,WA,91750,yes,yes,no,cellular,Retirees,"62,584.00",2.00,Blue,245.00,1.00,69.00,22-01-2023,Week-4,Q1,2023,"2,788.00","1,826.00","4,437.00",67.00,0.655,Swipe,Bills,887.40,0.00
709366458,43.00,F,4.00,Graduate,Married,NJ,91750,no,no,no,unknown,Retirees,"19,471.00",2.00,Blue,245.00,0.00,75.00,22-01-2023,Week-4,Q1,2023,"2,227.00","1,394.00","1,972.00",41.00,0.626,Swipe,Entertainment,256.36,0.00
709367433,33.00,F,1.00,Graduate,Single,NJ,91750,no,yes,yes,cellular,Retirees,"24,410.00",3.00,Blue,470.00,1.00,116.00,22-01-2023,Week-4,Q1,2023,"2,109.00","1,542.00","2,261.00",56.00,0.731,Swipe,Bills,633.08,0.00
709368483,43.00,M,0.00,Post-Graduate,Single,TX,91750,no,no,no,cellular,Retirees,"57,805.00",1.00,Blue,425.00,0.00,172.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,"4,323.00",77.00,0,Swipe,Fuel,259.38,0.00
709372608,51.00,M,0.00,Graduate,Single,MO,91750,no,yes,no,cellular,Retirees,"103,164.00",3.00,Blue,100.00,1.00,115.00,22-01-2023,Week-4,Q1,2023,"23,457.00","2,517.00","7,370.00",96.00,0.107,Swipe,Bills,"1,474.00",0.00
709373883,54.00,M,3.00,Doctorate,Married,FL,91750,yes,yes,no,cellular,Businessman,"199,733.00",1.00,Silver,125.00,1.00,50.00,22-01-2023,Week-4,Q1,2023,"19,055.00","2,517.00","15,091.00",124.00,0.132,Swipe,Bills,"1,358.19",0.00
709375158,49.00,M,1.00,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,"41,660.00",3.00,Blue,295.00,1.00,117.00,22-01-2023,Week-4,Q1,2023,"7,270.00","1,835.00","3,759.00",69.00,0.252,Swipe,Bills,375.90,0.00
709376508,62.00,F,2.00,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,"16,402.00",1.00,Blue,270.00,1.00,120.00,22-01-2023,Week-4,Q1,2023,"3,846.00","1,285.00","1,815.00",47.00,0.334,Swipe,Fuel,326.70,0.00
709379283,57.00,F,0.00,Doctorate,Married,CA,91750,no,no,no,unknown,Selfemployeed,"14,975.00",3.00,Blue,360.00,1.00,50.00,22-01-2023,Week-4,Q1,2023,"13,003.00",0.00,"1,697.00",40.00,0,Swipe,Fuel,186.67,0.00
709380333,55.00,F,1.00,Post-Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,"14,975.00",1.00,Blue,150.00,1.00,139.00,22-01-2023,Week-4,Q1,2023,"24,545.00","1,735.00","1,671.00",45.00,0.071,Swipe,Bills,334.20,0.00
709381383,45.00,F,3.00,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,"43,175.00",3.00,Blue,175.00,1.00,93.00,22-01-2023,Week-4,Q1,2023,"2,952.00","2,517.00","3,830.00",77.00,0.853,Swipe,Fuel,689.40,0.00
709382958,56.00,F,4.00,Graduate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,"5,525.00",3.00,Blue,125.00,1.00,67.00,22-01-2023,Week-4,Q1,2023,"2,894.00","2,077.00","1,017.00",25.00,0.718,Swipe,Bills,193.23,0.00
709383933,41.00,M,0.00,High School,Single,NY,91750,yes,yes,no,cellular,White-collar,"111,178.00",1.00,Blue,430.00,1.00,113.00,22-01-2023,Week-4,Q1,2023,"4,246.00","2,517.00","8,102.00",66.00,0.593,Chip,Entertainment,"2,268.56",0.00
709385133,41.00,M,4.00,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,"217,884.00",2.00,Blue,200.00,1.00,103.00,22-01-2023,Week-4,Q1,2023,"14,828.00","1,513.00","15,572.00",113.00,0.102,Chip,Travel,"3,425.84",0.00
709388058,45.00,M,3.00,Graduate,Single,FL,91750,no,no,no,cellular,Govt,"84,874.00",2.00,Blue,380.00,1.00,67.00,22-01-2023,Week-4,Q1,2023,"2,005.00","1,263.00","4,906.00",80.00,0.63,Swipe,Fuel,784.96,0.00
709389558,41.00,M,3.00,Uneducated,Married,NY,91750,no,yes,no,unknown,White-collar,"72,341.00",3.00,Blue,300.00,1.00,71.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,"4,641.00",85.00,0,Swipe,Fuel,556.92,0.00
709397508,53.00,F,4.00,High School,Married,FL,91750,no,no,no,cellular,Businessman,"222,514.00",1.00,Gold,300.00,1.00,111.00,22-01-2023,Week-4,Q1,2023,"8,624.00","1,709.00","15,738.00",111.00,0.198,Swipe,Entertainment,"3,619.74",0.00
709398708,49.00,F,1.00,High School,Single,TX,91750,yes,no,no,cellular,Businessman,"226,745.00",2.00,Gold,350.00,1.00,85.00,22-01-2023,Week-4,Q1,2023,"16,268.00","2,517.00","15,925.00",124.00,0.155,Chip,Fuel,"4,618.25",0.00
709399908,52.00,M,2.00,Graduate,Single,FL,91750,no,no,no,unknown,Businessman,"194,461.00",1.00,Blue,460.00,1.00,109.00,22-01-2023,Week-4,Q1,2023,"7,594.00","1,442.00","15,026.00",99.00,0.19,Chip,Travel,"1,352.34",0.00
709405758,47.00,F,2.00,High School,Married,NY,91750,no,no,no,cellular,Selfemployeed,"19,322.00",3.00,Blue,465.00,1.00,79.00,22-01-2023,Week-4,Q1,2023,"1,911.00","1,217.00","1,965.00",49.00,0.637,Swipe,Grocery,176.85,0.00
709406733,50.00,M,3.00,Graduate,Married,NY,91750,no,no,no,unknown,White-collar,"127,601.00",2.00,Blue,100.00,0.00,78.00,22-01-2023,Week-4,Q1,2023,"20,434.00","1,504.00","13,280.00",106.00,0.074,Swipe,Fuel,"2,390.40",0.00
709407933,30.00,M,1.00,High School,Married,NY,91750,no,no,yes,cellular,Govt,"67,976.00",2.00,Silver,300.00,0.00,81.00,22-01-2023,Week-4,Q1,2023,"34,516.00","1,802.00","4,544.00",80.00,0.052,Chip,Bills,"1,181.44",0.00
709408983,52.00,M,1.00,High School,Single,TX,91750,no,yes,no,cellular,Businessman,"92,226.00",3.00,Blue,200.00,1.00,109.00,22-01-2023,Week-4,Q1,2023,"5,256.00",889.00,"5,078.00",91.00,0.169,Swipe,Grocery,812.48,0.00
709410033,56.00,F,3.00,Graduate,Married,CA,91010,no,yes,no,unknown,Businessman,"190,928.00",1.00,Blue,270.00,0.00,94.00,22-01-2023,Week-4,Q1,2023,"4,731.00",831.00,"14,952.00",118.00,0.176,Swipe,Food,"1,943.76",0.00
709411383,41.00,F,3.00,Graduate,Single,CA,91750,yes,no,no,cellular,White-collar,"56,159.00",1.00,Blue,150.00,0.00,84.00,22-01-2023,Week-4,Q1,2023,"2,811.00","1,630.00","4,275.00",78.00,0.58,Swipe,Fuel,384.75,0.00
709413933,50.00,F,3.00,Graduate,Single,CO,91750,no,no,no,unknown,Blue-collar,"18,493.00",3.00,Blue,285.00,1.00,145.00,22-01-2023,Week-4,Q1,2023,"2,381.00",651.00,"1,920.00",46.00,0.273,Swipe,Grocery,345.60,0.00
709415583,38.00,M,2.00,Unknown,Unknown,CA,91750,yes,no,yes,cellular,White-collar,"65,003.00",3.00,Blue,100.00,0.00,119.00,22-01-2023,Week-4,Q1,2023,"3,967.00","1,476.00","4,490.00",66.00,0.372,Swipe,Food,987.80,0.00
709418508,49.00,M,2.00,High School,Married,NY,91750,yes,yes,no,unknown,Businessman,"104,397.00",2.00,Blue,360.00,0.00,150.00,22-01-2023,Week-4,Q1,2023,"7,653.00","1,693.00","7,508.00",93.00,0.221,Swipe,Entertainment,"1,801.92",0.00
709422183,49.00,F,4.00,Uneducated,Married,FL,91750,no,yes,no,telephone,Blue-collar,"15,736.00",3.00,Blue,250.00,1.00,89.00,22-01-2023,Week-4,Q1,2023,"2,203.00","1,394.00","1,788.00",45.00,0.633,Swipe,Fuel,143.04,0.00
709423158,45.00,F,4.00,Uneducated,Unknown,CA,91750,no,no,no,cellular,Blue-collar,"39,143.00",2.00,Blue,220.00,1.00,116.00,22-01-2023,Week-4,Q1,2023,"1,791.00","1,337.00","3,592.00",46.00,0.747,Swipe,Bills,610.64,0.00
709426608,60.00,F,0.00,Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,"25,163.00",3.00,Blue,375.00,1.00,110.00,22-01-2023,Week-4,Q1,2023,"5,248.00","1,816.00","2,305.00",45.00,0.346,Swipe,Entertainment,599.30,0.00
709429533,47.00,F,4.00,Doctorate,Single,TX,91750,no,yes,yes,cellular,Businessman,"20,658.00",3.00,Blue,250.00,1.00,92.00,22-01-2023,Week-4,Q1,2023,"2,561.00",0.00,"2,047.00",41.00,0,Swipe,Fuel,245.64,0.00
709430508,38.00,F,1.00,Post-Graduate,Single,CA,91750,no,yes,yes,cellular,White-collar,"17,077.00",2.00,Blue,200.00,1.00,102.00,22-01-2023,Week-4,Q1,2023,"7,316.00","1,335.00","1,849.00",50.00,0.182,Chip,Entertainment,184.90,0.00
709432833,50.00,M,1.00,Post-Graduate,Unknown,TX,91750,no,no,no,cellular,Selfemployeed,"81,810.00",3.00,Blue,190.00,1.00,80.00,22-01-2023,Week-4,Q1,2023,"1,472.00","1,196.00","4,859.00",73.00,0.812,Swipe,Bills,"1,214.75",0.00
709434408,56.00,M,2.00,High School,Married,CA,91750,yes,no,no,unknown,Govt,"114,195.00",2.00,Blue,450.00,1.00,112.00,22-01-2023,Week-4,Q1,2023,"5,848.00","1,481.00","8,417.00",95.00,0.253,Swipe,Bills,"1,010.04",0.00
709435533,49.00,F,4.00,Unknown,Single,TX,91750,no,no,no,unknown,Blue-collar,"13,302.00",2.00,Blue,200.00,1.00,130.00,22-01-2023,Week-4,Q1,2023,"3,099.00",0.00,"1,401.00",44.00,0,Online,Bills,280.20,0.00
709436883,53.00,M,3.00,Uneducated,Married,FL,91750,no,yes,no,cellular,Selfemployeed,"89,428.00",2.00,Blue,340.00,0.00,100.00,22-01-2023,Week-4,Q1,2023,"2,941.00","1,619.00","5,000.00",87.00,0.55,Chip,Bills,"1,100.00",0.00
709443633,63.00,M,0.00,High School,Married,VA,91750,no,yes,no,cellular,Retirees,"77,576.00",2.00,Blue,355.00,1.00,114.00,22-01-2023,Week-4,Q1,2023,"4,345.00",838.00,"4,770.00",62.00,0.193,Chip,Grocery,810.90,0.00
709444983,42.00,F,4.00,Graduate,Single,NJ,91750,yes,yes,no,cellular,Blue-collar,"14,548.00",1.00,Blue,280.00,1.00,72.00,22-01-2023,Week-4,Q1,2023,"2,435.00","2,432.00","1,460.00",32.00,0.999,Chip,Travel,292.00,0.00
709446783,38.00,F,2.00,Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,"12,692.00",3.00,Blue,300.00,1.00,88.00,22-01-2023,Week-4,Q1,2023,"4,335.00","2,480.00","1,373.00",36.00,0.572,Swipe,Bills,96.11,0.00
709447908,45.00,F,2.00,Post-Graduate,Single,FL,91750,yes,yes,no,unknown,Retirees,"35,917.00",1.00,Blue,125.00,1.00,99.00,22-01-2023,Week-4,Q1,2023,"2,648.00","2,309.00","3,281.00",63.00,0.872,Swipe,Fuel,360.91,0.00
709449333,62.00,F,0.00,Doctorate,Married,NJ,91750,no,no,no,cellular,Businessman,"50,156.00",2.00,Blue,340.00,1.00,91.00,22-01-2023,Week-4,Q1,2023,"3,170.00","1,428.00","4,097.00",72.00,0.45,Chip,Entertainment,245.82,0.00
709451508,48.00,F,4.00,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,"8,250.00",2.00,Blue,125.00,1.00,89.00,22-01-2023,Week-4,Q1,2023,"12,766.00",0.00,"1,191.00",28.00,0,Swipe,Bills,238.20,0.00
709452633,50.00,F,2.00,Graduate,Married,FL,91750,yes,yes,no,cellular,White-collar,"20,387.00",3.00,Blue,450.00,1.00,108.00,22-01-2023,Week-4,Q1,2023,"8,881.00","2,145.00","2,027.00",49.00,0.242,Swipe,Bills,121.62,0.00
709453833,44.00,M,3.00,Graduate,Married,FL,91750,yes,no,no,unknown,White-collar,"54,352.00",3.00,Blue,390.00,0.00,114.00,22-01-2023,Week-4,Q1,2023,"11,164.00",859.00,"4,227.00",67.00,0.077,Swipe,Grocery,803.13,0.00
709455108,60.00,F,0.00,High School,Single,FL,91750,no,no,no,cellular,Selfemployeed,"41,798.00",2.00,Blue,270.00,0.00,111.00,22-01-2023,Week-4,Q1,2023,"2,393.00","1,667.00","3,768.00",79.00,0.697,Swipe,Fuel,301.44,0.00
709459608,39.00,M,3.00,High School,Married,TX,91750,no,yes,no,cellular,Govt,"98,780.00",3.00,Blue,125.00,1.00,146.00,22-01-2023,Week-4,Q1,2023,"1,811.00",0.00,"5,390.00",87.00,0,Swipe,Food,916.30,0.00
709460883,44.00,F,3.00,Graduate,Married,NY,91750,yes,no,no,unknown,Businessman,"27,469.00",1.00,Blue,410.00,1.00,124.00,22-01-2023,Week-4,Q1,2023,"1,614.00",0.00,"2,437.00",46.00,0,Chip,Grocery,341.18,0.00
709465758,43.00,F,3.00,Doctorate,Married,NY,91750,yes,no,yes,cellular,Selfemployeed,"2,565.00",1.00,Blue,95.00,1.00,44.00,22-01-2023,Week-4,Q1,2023,"1,438.30",0.00,902.00,31.00,0,Swipe,Bills,117.26,0.00
709467183,42.00,M,3.00,Uneducated,Married,TX,91750,no,no,yes,unknown,Businessman,"204,097.00",2.00,Blue,150.00,0.00,84.00,22-01-2023,Week-4,Q1,2023,"20,501.00",561.00,"15,162.00",99.00,0.027,Chip,Entertainment,909.72,0.00
709468683,56.00,F,3.00,High School,Unknown,MN,91750,no,yes,no,unknown,Retirees,"15,052.00",1.00,Blue,300.00,1.00,73.00,22-01-2023,Week-4,Q1,2023,"2,174.00","1,397.00","1,755.00",39.00,0.643,Swipe,Entertainment,245.70,0.00
709469658,42.00,M,3.00,Graduate,Single,MA,91750,no,no,no,cellular,Govt,"58,888.00",2.00,Blue,455.00,1.00,98.00,22-01-2023,Week-4,Q1,2023,"7,421.00",0.00,"4,353.00",75.00,0,Swipe,Grocery,870.60,0.00
709470858,38.00,F,3.00,Unknown,Single,NY,91750,yes,no,no,unknown,Blue-collar,"12,527.00",2.00,Silver,475.00,0.00,53.00,22-01-2023,Week-4,Q1,2023,"34,516.00","1,254.00","1,366.00",25.00,0.036,Swipe,Bills,300.52,0.00
709473708,59.00,M,0.00,Graduate,Single,TX,91750,yes,no,no,unknown,Selfemployeed,"15,643.00",3.00,Blue,250.00,0.00,105.00,22-01-2023,Week-4,Q1,2023,"30,753.00","1,661.00","1,780.00",33.00,0.054,Swipe,Bills,284.80,0.00
709474683,35.00,M,3.00,High School,Single,FL,91750,yes,yes,no,cellular,Govt,"114,417.00",2.00,Blue,270.00,0.00,162.00,22-01-2023,Week-4,Q1,2023,"6,078.00","1,478.00","8,442.00",95.00,0.243,Swipe,Grocery,"1,181.88",0.00
709476033,40.00,M,3.00,Unknown,Married,NY,91750,no,no,no,cellular,Businessman,"157,062.00",2.00,Blue,470.00,0.00,91.00,22-01-2023,Week-4,Q1,2023,"6,577.00","1,800.00","14,229.00",120.00,0.274,Swipe,Grocery,"1,422.90",0.00
709477233,43.00,F,3.00,Graduate,Married,FL,91750,yes,yes,no,cellular,Businessman,"56,489.00",2.00,Blue,300.00,0.00,78.00,22-01-2023,Week-4,Q1,2023,"2,346.00","1,621.00","4,287.00",79.00,0.691,Swipe,Fuel,900.27,0.00
709479558,44.00,F,1.00,Graduate,Unknown,TX,91750,no,yes,no,unknown,Selfemployeed,"34,598.00",3.00,Blue,125.00,1.00,116.00,22-01-2023,Week-4,Q1,2023,"2,758.00","2,168.00","3,073.00",86.00,0.786,Swipe,Entertainment,276.57,0.00
709482633,46.00,M,3.00,Graduate,Married,CA,91750,yes,yes,no,unknown,Retirees,"98,786.00",2.00,Blue,150.00,0.00,84.00,22-01-2023,Week-4,Q1,2023,"1,773.00",882.00,"5,400.00",84.00,0.497,Swipe,Entertainment,"1,350.00",0.00
